序号,招聘主题,用人单位,发布日期,浏览次数
2335,销售工程师,北谷电子有限公司,2021-09-23,87
2336,大数据工程师,北谷电子有限公司,2021-09-23,90
2337,专任教师,西安信息职业大学,2021-09-23,225
2338,分布式系统开发工程师,亿次网联（杭州）科技有限公司,2021-09-23,106
2339,搜索算法工程师,亿次网联（杭州）科技有限公司,2021-09-23,110
2340,管理培训生,北谷电子有限公司,2021-09-23,88
2341,机械工程师,豫北转向系统（新乡）有限公司,2021-09-23,153
2342,软件工程师,豫北转向系统（新乡）有限公司,2021-09-23,185
2343,电机工程师,豫北转向系统（新乡）有限公司,2021-09-23,154
2344,AI算法工程师,亿次网联（杭州）科技有限公司,2021-09-23,99
2345,AI系统工程师,亿次网联（杭州）科技有限公司,2021-09-23,106
2346,多媒体开发工程师,亿次网联（杭州）科技有限公司,2021-09-23,98
2347,多媒体开发工程师,亿次网联（杭州）科技有限公司,2021-09-23,107
2348,电磁仿真设计,中国电子科技集团公司第三十三研究所,2021-09-23,104
2349,射频前端设计,中国电子科技集团公司第三十三研究所,2021-09-23,96
2350,工业设计师,亿次网联（杭州）科技有限公司,2021-09-23,102
2351,超材料设计,中国电子科技集团公司第三十三研究所,2021-09-23,96
2352,电磁仿真设计,中国电子科技集团公司第三十三研究所,2021-09-23,95
2353,存储开发工程师,亿次网联（杭州）科技有限公司,2021-09-23,106
2354,安全开发工程师,亿次网联（杭州）科技有限公司,2021-09-23,109
2355,Linux系统开发工程师,亿次网联（杭州）科技有限公司,2021-09-23,102
2356,外观工艺工程师,亿次网联（杭州）科技有限公司,2021-09-23,107
2357,结构工程师,亿次网联（杭州）科技有限公司,2021-09-23,104
2358,交互设计师,亿次网联（杭州）科技有限公司,2021-09-23,108
2359,平面设计师,亿次网联（杭州）科技有限公司,2021-09-23,111
2360,运维开发工程师,亿次网联（杭州）科技有限公司,2021-09-23,107
2361,产品经理-软件方向,亿次网联（杭州）科技有限公司,2021-09-23,110
2362,电路设计工程师,亿次网联（杭州）科技有限公司,2021-09-23,113
2363,硬件测试工程师,亿次网联（杭州）科技有限公司,2021-09-23,107
2364,数字电路设计工程师,新相微电子（西安）有限公司,2021-09-23,182
2365,数字电路验证工程师,新相微电子（西安）有限公司,2021-09-23,177
2366,模拟 IC 设计工程师（成都/上海/杭州）,成都稳海半导体有限公司,2021-09-23,108
2367,器件开发工程师（成都/上海/杭州）,成都稳海半导体有限公司,2021-09-23,112
2368,版图设计工程师（成都/上海/杭州）,成都稳海半导体有限公司,2021-09-23,107
2369,技术支持工程师（全国）,浙江宇视科技有限公司,2021-09-22,121
2370,项目经理,上海华讯网络系统有限公司,2021-09-22,104
2371,技术支持工程师,上海华讯网络系统有限公司,2021-09-22,124
2372,安全工程师,上海华讯网络系统有限公司,2021-09-22,115
2373,集成电路IC设计/应用工程师,北方广微科技有限公司,2021-09-22,118
2374,软硬件测试工程师,纬创资通（重庆）有限公司,2021-09-22,97
2375,解决方案工程师（软件方向）,上海华讯网络系统有限公司,2021-09-22,108
2376,软件开发工程师,上海华讯网络系统有限公司,2021-09-22,103
2377,版图工程师,北方广微科技有限公司,2021-09-22,127
2378,PC软件工程师,嘉兴中科声学科技有限公司,2021-09-22,94
2379,嵌入式软件工程师,嘉兴中科声学科技有限公司,2021-09-22,95
2380,FPGA工程师,北方广微科技有限公司,2021-09-22,135
2381,FPGA工程师,嘉兴中科声学科技有限公司,2021-09-22,96
2382,算法工程师,嘉兴中科声学科技有限公司,2021-09-22,93
2383,产品工程师(PE),纬创资通（重庆）有限公司,2021-09-22,89
2384,硬件测试工程师,嘉兴中科声学科技有限公司,2021-09-22,89
2385,自动化测试工程师(ATE/AFTE),纬创资通（重庆）有限公司,2021-09-22,94
2386,客户服务工程师,纬创资通（重庆）有限公司,2021-09-22,95
2387,机构工程师,纬创资通（重庆）有限公司,2021-09-22,98
2388,包装工程师,纬创资通（重庆）有限公司,2021-09-22,92
2389,治具工程师,纬创资通（重庆）有限公司,2021-09-22,91
2390,新制程导入工程师,纬创资通（重庆）有限公司,2021-09-22,89
2391,FPGA工程师,东莞飞思凌通信技术有限公司,2021-09-22,91
2392,工业工程师,纬创资通（重庆）有限公司,2021-09-22,91
2393,MRO采购管理师,纬创资通（重庆）有限公司,2021-09-22,92
2394,生产管理师,纬创资通（重庆）有限公司,2021-09-22,87
2395,QE工程师,纬创资通（重庆）有限公司,2021-09-22,87
2396,测试工程师,东莞飞思凌通信技术有限公司,2021-09-22,93
2397,测试工程师,纬创资通（重庆）有限公司,2021-09-22,86
2398,硬件工程师,东莞飞思凌通信技术有限公司,2021-09-22,92
2399,FAE维修工程师,纬创资通（重庆）有限公司,2021-09-22,83
2400,机构采购管理师,纬创资通（重庆）有限公司,2021-09-22,88
2401,项目工程师,纬创资通（重庆）有限公司,2021-09-22,87
2402,软件开发工程师,纬创资通（重庆）有限公司,2021-09-22,87
2403,研发工程师,中电科航空电子有限公司,2021-09-22,127
2404,软件工程师,东莞飞思凌通信技术有限公司,2021-09-22,88
2405,施工员、技术员、安全员、质量员,上海隧道工程有限公司河南分公司,2021-09-22,90
2406,市场工程师,东莞飞思凌通信技术有限公司,2021-09-22,92
2407,设备工程师,纬创资通（重庆）有限公司,2021-09-22,89
2408,业务运筹管理师,纬创资通（重庆）有限公司,2021-09-22,89
2409,机构设计工程师,纬创资通（重庆）有限公司,2021-09-22,86
2410,订单管理师,纬创资通（重庆）有限公司,2021-09-22,85
2411,认证工程师,纬创资通（重庆）有限公司,2021-09-22,92
2412,硬件工程师,纬创资通（重庆）有限公司,2021-09-22,86
2413,硬件工程师,北方广微科技有限公司,2021-09-22,110
2414,培训专员,惠州中京电子科技有限公司,2021-09-22,342
2415,招聘专员,惠州中京电子科技有限公司,2021-09-22,334
2416,语音识别算法工程师,博通集成电路（上海）股份有限公司,2021-09-22,83
2417,PQE/FQA工程师,惠州中京电子科技有限公司,2021-09-22,365
2418,网络工程师,惠州中京电子科技有限公司,2021-09-22,353
2419,FPGA工程师-校招,大唐移动通信设备有限公司西安分公司,2021-09-22,83
2420,实施工程师,惠州中京电子科技有限公司,2021-09-22,232
2421,流程工程师,惠州中京电子科技有限公司,2021-09-22,338
2422,开发工程师,惠州中京电子科技有限公司,2021-09-22,227
2423,财务专员,惠州中京电子科技有限公司,2021-09-22,214
2424,软件开发工程师（C\C++）-校招,大唐移动通信设备有限公司西安分公司,2021-09-22,82
2425,产品测试工程师-校招,大唐移动通信设备有限公司西安分公司,2021-09-22,91
2426,Labview软件工程师,北方广微科技有限公司,2021-09-22,101
2427,硬件工程师-校招,大唐移动通信设备有限公司西安分公司,2021-09-22,83
2428,数字集成电路设计工程师,博通集成电路（上海）股份有限公司,2021-09-22,81
2429,采购工程师,惠州中京电子科技有限公司,2021-09-22,228
2430,运营专员,惠州中京电子科技有限公司,2021-09-22,209
2431,BLE 软件开发工程师,博通集成电路（上海）股份有限公司,2021-09-22,81
2432,IC 验证工程师,博通集成电路（上海）股份有限公司,2021-09-22,84
2433,射频集成电路设计工程师,博通集成电路（上海）股份有限公司,2021-09-22,84
2434,模拟集成电路设计工程师,博通集成电路（上海）股份有限公司,2021-09-22,83
2435,射频系统工程师,博通集成电路（上海）股份有限公司,2021-09-22,84
2436,射频模拟版图设计工程师,博通集成电路（上海）股份有限公司,2021-09-22,86
2437,数字后端布局布线工程师,博通集成电路（上海）股份有限公司,2021-09-22,88
2438,Wi-Fi 嵌入式软件开发工程师,博通集成电路（上海）股份有限公司,2021-09-22,85
2439,软件服务工程师,上海华讯网络系统有限公司,2021-09-22,102
2440,Python开发工程师,上海华讯网络系统有限公司,2021-09-22,98
2441,数据开发工程师,上海华讯网络系统有限公司,2021-09-22,101
2442,数据分析工程师,上海华讯网络系统有限公司,2021-09-22,100
2443,算法工程师,上海华讯网络系统有限公司,2021-09-22,88
2444,信息系统开发工程师,上海华讯网络系统有限公司,2021-09-22,99
2445,销售工程师,上海华讯网络系统有限公司,2021-09-22,92
2446,蓝牙嵌入式软件开发工程师,博通集成电路（上海）股份有限公司,2021-09-22,85
2447,开发岗/测试岗/业务分析师,成方金融科技有限公司,2021-09-22,98
2448,蓝牙音频嵌入式软件开发工程师,博通集成电路（上海）股份有限公司,2021-09-22,77
2449,射频与硬件应用工程师,博通集成电路（上海）股份有限公司,2021-09-22,84
2450,雷达数据处理工程师,森思泰克河北科技有限公司,2021-09-22,173
2451,自动驾驶决策与规划算法工程师,森思泰克河北科技有限公司,2021-09-22,166
2452,图像算法工程师,森思泰克河北科技有限公司,2021-09-22,166
2453,slam算法工程师,森思泰克河北科技有限公司,2021-09-22,169
2454,ADAS控制算法工程师,森思泰克河北科技有限公司,2021-09-22,162
2455,ADAS功能开发工程师,森思泰克河北科技有限公司,2021-09-22,158
2456,嵌入式软件工程师-应用方向,森思泰克河北科技有限公司,2021-09-22,182
2457,嵌入式软件工程师-驱动方向,森思泰克河北科技有限公司,2021-09-22,150
2458,Can测试工程师,森思泰克河北科技有限公司,2021-09-22,173
2459,上位机软件工程师,森思泰克河北科技有限公司,2021-09-22,163
2460,硬件工程师,森思泰克河北科技有限公司,2021-09-22,164
2461,FPGA工程师,森思泰克河北科技有限公司,2021-09-22,174
2462,激光雷达电子工程师,森思泰克河北科技有限公司,2021-09-22,161
2463,光学工程师,森思泰克河北科技有限公司,2021-09-22,182
2464,天线工程师,森思泰克河北科技有限公司,2021-09-22,165
2465,射频工程师,森思泰克河北科技有限公司,2021-09-22,160
2466,超声测试工程师,西安华峰医疗科技有限公司,2021-09-21,101
2467,工艺工程师,西安华峰医疗科技有限公司,2021-09-21,89
2468,机械工程师,西安华峰医疗科技有限公司,2021-09-21,89
2469,FPGA开发工程师,西安华峰医疗科技有限公司,2021-09-21,103
2470,研发序列/营销序列/技术序列,烟台东方威思顿电气有限公司,2021-09-21,144
2471,FPGA工程师,深圳华锐金融技术股份有限公司,2021-09-18,98
2472,技术支持工程师,深圳佰维存储科技股份有限公司,2021-09-18,180
2473,内存测试工程师,深圳佰维存储科技股份有限公司,2021-09-18,179
2474,芯片测试工程师,深圳佰维存储科技股份有限公司,2021-09-18,179
2475,软件测试工程师,深圳佰维存储科技股份有限公司,2021-09-18,173
2476,产品经理（国内/国际）,浙江宇视科技有限公司,2021-09-18,128
2477,市场销售经理（国内/国际）,浙江宇视科技有限公司,2021-09-18,106
2478,硬件工程师,浙江宇视科技有限公司,2021-09-18,125
2479,雷达算法工程师,浙江宇视科技有限公司,2021-09-18,117
2480,测试开发工程师,深圳佰维存储科技股份有限公司,2021-09-18,169
2481,QT开发工程师(C++客户端开发）,武汉尺子科技有限公司,2021-09-18,96
2482,软件工程师（嵌入式方向）,上海富瀚微电子股份有限公司,2021-09-18,99
2483,算法工程师,上海富瀚微电子股份有限公司,2021-09-18,101
2484,数字IC工程师（IP/前端/验证方向）,上海富瀚微电子股份有限公司,2021-09-18,105
2485,年薪高达35万！硬件工程师,深圳市英可瑞科技股份有限公司,2021-09-18,145
2486,算法工程师,西安大医集团有限公司,2021-09-18,153
2487,探测器研发工程师,武汉云岭光电有限公司,2021-09-18,79
2488,品质工程师（应届）,武汉云岭光电有限公司,2021-09-18,87
2489,研发助理/研发工程师,武汉云岭光电有限公司,2021-09-18,85
2490,数字IC工程师（IP/前端/验证方向）,上海富瀚微电子股份有限公司,2021-09-18,99
2491,模拟设计工程师,上海富瀚微电子股份有限公司,2021-09-18,90
2492,芯片后端设计工程师,上海富瀚微电子股份有限公司,2021-09-18,91
